country;pop;year;value
Central African Republic;urban;1959;287.95
Central African Republic;total;1960;1501.668
Central African Republic;males;1960;739.434
Central African Republic;females;1960;762.234
Central African Republic;rural;1960;1201.303
Central African Republic;urban;1960;302.205
Central African Republic;total;1961;1526.066
Central African Republic;males;1961;751.368
Central African Republic;females;1961;774.689
Central African Republic;rural;1961;1211.903
Central African Republic;urban;1961;317.324
Central African Republic;total;1962;1551.91
Central African Republic;males;1962;764.031
Central African Republic;females;1962;787.877
Central African Republic;rural;1962;1223.262
Central African Republic;urban;1962;333.399
Central African Republic;total;1963;1579.37
Central African Republic;males;1963;777.486
Central African Republic;females;1963;801.889
Central African Republic;rural;1963;1235.309
Central African Republic;urban;1963;350.454
Central African Republic;total;1964;1608.616
Central African Republic;males;1964;791.825
Central African Republic;females;1964;816.793
Central African Republic;rural;1964;1247.906
Central African Republic;urban;1964;368.61
Central African Republic;total;1965;1639.706
Central African Republic;males;1965;807.074
Central African Republic;females;1965;832.632
Central African Republic;rural;1965;1261.043
Central African Republic;urban;1965;387.79
Central African Republic;total;1966;1673.019
Central African Republic;males;1966;823.432
Central African Republic;females;1966;849.587
Central African Republic;rural;1966;1274.754
Central African Republic;urban;1966;408.131
Central African Republic;total;1967;1708.302
Central African Republic;males;1967;840.762
Central African Republic;females;1967;867.544
Central African Republic;rural;1967;1288.952
Central African Republic;urban;1967;429.651
Central African Republic;total;1968;1744.194
Central African Republic;males;1968;858.387
Central African Republic;females;1968;885.811
Central African Republic;rural;1968;1302.204
Central African Republic;urban;1968;453.14
Central African Republic;total;1969;1778.861
Central African Republic;males;1969;875.395
Central African Republic;females;1969;903.475
Central African Republic;rural;1969;1314.691
Central African Republic;urban;1969;477.529
Central African Republic;total;1970;1811.144
Central African Republic;males;1970;891.206
Central African Republic;females;1970;919.951
Central African Republic;rural;1970;1325.957
Central African Republic;urban;1970;502.752
Central African Republic;total;1971;1840.518
Central African Republic;males;1971;905.55
Central African Republic;females;1971;934.967
Central African Republic;rural;1971;1335.866
Central African Republic;urban;1971;528.732
Central African Republic;total;1972;1867.782
Central African Republic;males;1972;918.84
Central African Republic;females;1972;948.946
Central African Republic;rural;1972;1344.703
Central African Republic;urban;1972;555.614
Central African Republic;total;1973;1894.853
Central African Republic;males;1973;932.023
Central African Republic;females;1973;962.827
Central African Republic;rural;1973;1353.214
Central African Republic;urban;1973;583.627
Central African Republic;total;1974;1924.388
Central African Republic;males;1974;946.419
Central African Republic;females;1974;977.967
Central African Republic;rural;1974;1362.229
Central African Republic;urban;1974;613.292
Central African Republic;total;1975;1958.367
Central African Republic;males;1975;963.01
Central African Republic;females;1975;995.357
Central African Republic;rural;1975;1372.394
Central African Republic;urban;1975;644.978
Central African Republic;total;1976;1997.014
Central African Republic;males;1976;981.907
Central African Republic;females;1976;1015.11
Central African Republic;rural;1976;1390.584
Central African Republic;urban;1976;671.821
Central African Republic;total;1977;2039.919
Central African Republic;males;1977;1002.898
Central African Republic;females;1977;1037.016
Central African Republic;rural;1977;1416.188
Central African Republic;urban;1977;694.269
Central African Republic;total;1978;2087.663
Central African Republic;males;1978;1026.313
Central African Republic;females;1978;1061.349
Central African Republic;rural;1978;1443.937
Central African Republic;urban;1978;718.312
Central African Republic;total;1979;2140.777
Central African Republic;males;1979;1052.43
Central African Republic;females;1979;1088.348
Central African Republic;rural;1979;1474.327
Central African Republic;urban;1979;744.248
Central African Republic;total;1980;2199.356
Central African Republic;males;1980;1081.323
Central African Republic;females;1980;1118.036
Central African Republic;rural;1980;1507.558
Central African Republic;urban;1980;772.263
Central African Republic;total;1981;2264.442
Central African Republic;males;1981;1113.509
Central African Republic;females;1981;1150.932
Central African Republic;rural;1981;1544.143
Central African Republic;urban;1981;802.654
Central African Republic;total;1982;2335.333
Central African Republic;males;1982;1148.646
Central African Republic;females;1982;1186.693
Central African Republic;rural;1982;1583.56
Central African Republic;urban;1982;835.284
Central African Republic;total;1983;2408.317
Central African Republic;males;1983;1184.858
Central African Republic;females;1983;1223.464
Central African Republic;rural;1983;1623.925
Central African Republic;urban;1983;869.21
Central African Republic;total;1984;2478.382
Central African Republic;males;1984;1219.618
Central African Republic;females;1984;1258.764
Central African Republic;rural;1984;1662.696
Central African Republic;urban;1984;903.107
Central African Republic;total;1985;2542.169
Central African Republic;males;1985;1251.26
Central African Republic;females;1985;1290.91
Central African Republic;rural;1985;1698.236
Central African Republic;urban;1985;935.996
Central African Republic;total;1986;2597.761
Central African Republic;males;1986;1278.801
Central African Republic;females;1986;1318.964
Central African Republic;rural;1986;1729.625
Central African Republic;urban;1986;967.357
Central African Republic;total;1987;2646.84
Central African Republic;males;1987;1303.092
Central African Republic;females;1987;1343.744
Central African Republic;rural;1987;1757.691
Central African Republic;urban;1987;997.553
Central African Republic;total;1988;2693.973
Central African Republic;males;1988;1326.411
Central African Republic;females;1988;1367.563
Central African Republic;rural;1988;1784.511
Central African Republic;urban;1988;1027.733
Central African Republic;total;1989;2745.734
Central African Republic;males;1989;1352.032
Central African Republic;females;1989;1393.703
Central African Republic;rural;1989;1817.138
Central African Republic;urban;1989;1055.53
Central African Republic;total;1990;2806.734
Central African Republic;males;1990;1382.256
Central African Republic;females;1990;1424.484
Central African Republic;rural;1990;1857.21
Central African Republic;urban;1990;1082.57
Central African Republic;total;1991;2878.509
Central African Republic;males;1991;1417.855
Central African Republic;females;1991;1460.652
Central African Republic;rural;1991;1902.05
Central African Republic;urban;1991;1112.574
Central African Republic;total;1992;2959.236
Central African Republic;males;1992;1457.934
Central African Republic;females;1992;1501.302
Central African Republic;rural;1992;1950.757
Central African Republic;urban;1992;1145.05
Central African Republic;total;1993;3046.149
Central African Republic;males;1993;1501.071
Central African Republic;females;1993;1545.077
Central African Republic;rural;1993;2002
Central African Republic;urban;1993;1179.222
Central African Republic;total;1994;3135.015
Central African Republic;males;1994;1545.133
Central African Republic;females;1994;1589.884
Central African Republic;rural;1994;2053.748
Central African Republic;urban;1994;1213.922
Central African Republic;total;1995;3222.656
Central African Republic;males;1995;1588.51
Central African Republic;females;1995;1634.152
Central African Republic;rural;1995;2104.505
Central African Republic;urban;1995;1248.262
Central African Republic;total;1996;3308.233
Central African Republic;males;1996;1630.749
Central African Republic;females;1996;1677.486
Central African Republic;rural;1996;2153.836
Central African Republic;urban;1996;1281.985
Central African Republic;total;1997;3392.436
Central African Republic;males;1997;1672.239
Central African Republic;females;1997;1720.193
Central African Republic;rural;1997;2202.057
Central African Republic;urban;1997;1315.252
Central African Republic;total;1998;3475.492
Central African Republic;males;1998;1713.183
Central African Republic;females;1998;1762.302
Central African Republic;rural;1998;2249.256
Central African Republic;urban;1998;1348.129
Central African Republic;total;1999;3558.014
Central African Republic;males;1999;1754.016
Central African Republic;females;1999;1804.003
Central African Republic;rural;1999;2295.727
Central African Republic;urban;1999;1380.781
Central African Republic;total;2000;3640.427
Central African Republic;males;2000;1795.023
Central African Republic;females;2000;1845.398
Central African Republic;rural;2000;2341.659
Central African Republic;urban;2000;1413.327
Central African Republic;total;2001;3722.018
Central African Republic;males;2001;1835.903
Central African Republic;females;2001;1886.113
Central African Republic;rural;2001;2386.683
Central African Republic;urban;2001;1445.52
Central African Republic;total;2002;3802.128
Central African Republic;males;2002;1876.287
Central African Republic;females;2002;1925.842
Central African Republic;rural;2002;2430.45
Central African Republic;urban;2002;1477.162
Central African Republic;total;2003;3881.181
Central African Republic;males;2003;1916.297
Central African Republic;females;2003;1964.888
Central African Republic;rural;2003;2473.248
Central African Republic;urban;2003;1508.417
Central African Republic;total;2004;3959.875
Central African Republic;males;2004;1956.164
Central African Republic;females;2004;2003.719
Central African Republic;rural;2004;2515.494
Central African Republic;urban;2004;1539.542
Central African Republic;total;2005;4038.382
Central African Republic;males;2005;1995.878
Central African Republic;females;2005;2042.502
Central African Republic;rural;2005;2556.449
Central African Republic;urban;2005;1571.461
Central African Republic;total;2006;4118.069
Central African Republic;males;2006;2036.099
Central African Republic;females;2006;2081.976
Central African Republic;rural;2006;2596.96
Central African Republic;urban;2006;1604.798
Central African Republic;total;2007;4198.01
Central African Republic;males;2007;2076.368
Central African Republic;females;2007;2121.636
Central African Republic;rural;2007;2636.499
Central African Republic;urban;2007;1639.301
Central African Republic;total;2008;4273.366
Central African Republic;males;2008;2114.319
Central African Republic;females;2008;2159.049
Central African Republic;rural;2008;2672.155
Central African Republic;urban;2008;1673.231
Central African Republic;total;2009;4337.625
Central African Republic;males;2009;2146.735
Central African Republic;females;2009;2190.888
Central African Republic;rural;2009;2700.048
Central African Republic;urban;2009;1704.182
Central African Republic;total;2010;4386.768
Central African Republic;males;2010;2171.641
Central African Republic;females;2010;2215.124
Central African Republic;rural;2010;2717.873
Central African Republic;urban;2010;1730.652
Central African Republic;total;2011;4418.637
Central African Republic;males;2011;2187.973
Central African Republic;females;2011;2230.666
Central African Republic;rural;2011;2724.4
Central African Republic;urban;2011;1751.753
Central African Republic;total;2012;4436.416
Central African Republic;males;2012;2197.286
Central African Republic;females;2012;2239.125
Central African Republic;rural;2012;2721.724
Central African Republic;urban;2012;1768.692
Central African Republic;total;2013;4447.944
Central African Republic;males;2013;2203.461
Central African Republic;females;2013;2244.484
Central African Republic;rural;2013;2714.965
Central African Republic;urban;2013;1784.688
Central African Republic;total;2014;4464.175
Central African Republic;males;2014;2211.896
Central African Republic;females;2014;2252.275
Central African Republic;rural;2014;2711.077
Central African Republic;urban;2014;1804.315
Central African Republic;total;2015;4493.17
Central African Republic;males;2015;2226.565
Central African Republic;females;2015;2266.606
Central African Republic;rural;2015;2715.046
Central African Republic;urban;2015;1831.054
Central African Republic;total;2016;4537.686
Central African Republic;males;2016;2248.836
Central African Republic;females;2016;2288.847
Central African Republic;rural;2016;2728.393
Central African Republic;urban;2016;1866.228
Central African Republic;total;2017;4596.023
Central African Republic;males;2017;2277.876
Central African Republic;females;2017;2318.147
Central African Republic;rural;2017;2749.797
Central African Republic;urban;2017;1909.283
Central African Republic;total;2018;4666.368
Central African Republic;males;2018;2312.82
Central African Republic;females;2018;2353.555
Central African Republic;rural;2018;2777.836
Central African Republic;urban;2018;1959.587
Chad;total;1950;2502.319
Chad;males;1950;1235.024
Chad;females;1950;1267.297
Chad;rural;1950;2389.713
Chad;urban;1950;112.604
Chad;total;1951;2543.883
Chad;males;1951;1253.299
Chad;females;1951;1290.58
Chad;rural;1951;2424.739
Chad;urban;1951;119.161
Chad;total;1952;2588.878
Chad;males;1952;1273.409
Chad;females;1952;1315.465
Chad;rural;1952;2462.675
Chad;urban;1952;126.23
Chad;total;1953;2636.243
Chad;males;1953;1294.843
Chad;females;1953;1341.404
Chad;rural;1953;2502.49
Chad;urban;1953;133.771
Chad;total;1954;2685.187
Chad;males;1954;1317.24
Chad;females;1954;1367.948
Chad;rural;1954;2543.408
Chad;urban;1954;141.796
Chad;total;1955;2735.198
Chad;males;1955;1340.362
Chad;females;1955;1394.843
Chad;rural;1955;2584.909
Chad;urban;1955;150.299
Chad;total;1956;2786.049
Chad;males;1956;1364.097
Chad;females;1956;1421.951
Chad;rural;1956;2626.75
Chad;urban;1956;159.299
Chad;total;1957;2837.766
Chad;males;1957;1388.456
Chad;females;1957;1449.314
Chad;rural;1957;2668.962
Chad;urban;1957;168.8
Chad;total;1958;2890.634
Chad;males;1958;1413.552
Chad;females;1958;1477.084
Chad;rural;1958;2711.763
Chad;urban;1958;178.872
Chad;total;1959;2945.102
Chad;males;1959;1439.611
Chad;females;1959;1505.489
Chad;rural;1959;2755.537
Chad;urban;1959;189.564
Chad;total;1960;3001.609
Chad;males;1960;1466.807
Chad;females;1960;1534.797
Chad;rural;1960;2800.641
Chad;urban;1960;200.952
Chad;total;1961;3060.368
Chad;males;1961;1495.262
Chad;females;1961;1565.103
Chad;rural;1961;2847.295
Chad;urban;1961;213.06
Chad;total;1962;3121.236
Chad;males;1962;1524.883
Chad;females;1962;1596.343
Chad;rural;1962;2895.263
Chad;urban;1962;225.953
Chad;total;1963;3183.572
Chad;males;1963;1555.395
Chad;females;1963;1628.181
Chad;rural;1963;2943.934
Chad;urban;1963;239.617
Chad;total;1964;3246.523
Chad;males;1964;1586.385
Chad;females;1964;1660.142
Chad;rural;1964;2990.78
Chad;urban;1964;255.725
Chad;total;1965;3309.586
Chad;males;1965;1617.635
Chad;females;1965;1691.948
Chad;rural;1965;3031.366
Chad;urban;1965;278.207
Chad;total;1966;3372.189
Chad;males;1966;1648.869
Chad;females;1966;1723.313
Chad;rural;1966;3069.747
Chad;urban;1966;302.423
Chad;total;1967;3434.825
Chad;males;1967;1680.309
Chad;females;1967;1754.508
Chad;rural;1967;3106.308
Chad;urban;1967;328.503
Chad;total;1968;3499.362
Chad;males;1968;1712.847
Chad;females;1968;1786.523
Chad;rural;1968;3142.568
Chad;urban;1968;356.784
Chad;total;1969;3568.398
Chad;males;1969;1747.66
Chad;females;1969;1820.742
Chad;rural;1969;3180.768
Chad;urban;1969;387.608
Chad;total;1970;3643.604
Chad;males;1970;1785.554
Chad;females;1970;1858.054
Chad;rural;1970;3222.068
Chad;urban;1970;421.481
Chad;total;1971;3726.189
Chad;males;1971;1827.088
Chad;females;1971;1899.101
Chad;rural;1971;3267.3
Chad;urban;1971;458.791
Chad;total;1972;3815.26
Chad;males;1972;1871.834
Chad;females;1972;1943.419
Chad;rural;1972;3315.325
Chad;urban;1972;499.778
Chad;total;1973;3907.889
Chad;males;1973;1918.389
Chad;females;1973;1989.502
Chad;rural;1973;3365.168
Chad;urban;1973;542.464
Chad;total;1974;3999.921
Chad;males;1974;1964.752
Chad;females;1974;2035.166
Chad;rural;1974;3411.412
Chad;urban;1974;588.1
Chad;total;1975;4088.564
Chad;males;1975;2009.593
Chad;females;1975;2078.975
Chad;rural;1975;3451.606
Chad;urban;1975;636.342
Chad;total;1976;4173.135
Chad;males;1976;2052.578
Chad;females;1976;2120.553
Chad;rural;1976;3485.049
Chad;urban;1976;687.181
Chad;total;1977;4255.248
Chad;males;1977;2094.481
Chad;females;1977;2160.761
Chad;rural;1977;3513.224
Chad;urban;1977;740.765
Chad;total;1978;4337.291
Chad;males;1978;2136.445
Chad;females;1978;2200.847
Chad;rural;1978;3537.886
Chad;urban;1978;797.759
Chad;total;1979;4422.745
Chad;males;1979;2180.101
Chad;females;1979;2242.642
Chad;rural;1979;3598.799
Chad;urban;1979;821.917
Chad;total;1980;4514.43
Chad;males;1980;2226.799
Chad;females;1980;2287.628
Chad;rural;1980;3664.383
Chad;urban;1980;847.659
Chad;total;1981;4612.849
Chad;males;1981;2276.772
Chad;females;1981;2336.086
Chad;rural;1981;3735.073
Chad;urban;1981;875.094
Chad;total;1982;4718.162
Chad;males;1982;2330.095
Chad;females;1982;2388.062
Chad;rural;1982;3810.875
Chad;urban;1982;904.322
Chad;total;1983;4832.321
Chad;males;1983;2387.792
Chad;females;1983;2444.524
Chad;rural;1983;3893.338
Chad;urban;1983;935.756
Chad;total;1984;4957.558
Chad;males;1984;2451.027
Chad;females;1984;2506.534
Chad;rural;1984;3984.147
Chad;urban;1984;969.899
Chad;total;1985;5095.401
Chad;males;1985;2520.574
Chad;females;1985;2574.826
Chad;rural;1985;4084.462
Chad;urban;1985;1007.073
Chad;total;1986;5247.283
Chad;males;1986;2597.185
Chad;females;1986;2650.096
Chad;rural;1986;4195.315
Chad;urban;1986;1047.691
Chad;total;1987;5412.847
Chad;males;1987;2680.648
Chad;females;1987;2732.196
Chad;rural;1987;4316.33
Chad;urban;1987;1091.757
Chad;total;1988;5589.626
Chad;males;1988;2769.708
Chad;females;1988;2819.916
Chad;rural;1988;4445.459
Chad;urban;1988;1138.88
Chad;total;1989;5773.92
Chad;males;1989;2862.483
Chad;females;1989;2911.447
Chad;rural;1989;4579.752
